6	0	3	3	0	3	0	0	4	8	4	8	442461	32	4447	294015
5	0	2	2	0	3	0	0	8	8	8	8	426283	32	8519	141908
5	0	2	2	0	3	0	0	4	8	8	8	652499	32	10252	310274
6	0	3	3	0	3	0	0	4	8	8	4	356545	32	6924	125413
6	0	3	3	0	3	0	0	4	12	8	4	406287	32	7355	160768
5	0	3	2	0	3	0	0	12	8	4	8	224783	32	2522	140595
4	0	1	1	0	3	0	0	0	0	8	16	2.60678e+06	32	16368	2060400
6	0	3	3	0	3	0	0	0	4	8	4	785672	32	17197	211615
6	0	3	3	0	3	0	0	4	0	4	8	578074	32	8596	291129
5	0	2	2	0	3	0	0	0	8	8	8	1.21614e+06	32	11664	826779
6	0	3	3	0	3	0	0	0	8	8	4	631618	32	12582	211615
6	0	3	3	0	3	0	0	0	12	8	4	1.0176e+06	32	6621	796578
6	0	3	3	0	3	0	0	0	8	4	8	589737	32	6142	384709
6	0	3	3	0	3	0	0	4	8	4	8	453552	32	4447	305106
5	0	2	2	0	3	0	0	0	0	4	16	1.59898e+06	32	9931	1267472
6	0	3	3	0	3	0	0	0	8	4	8	555385	32	2785	462418
5	0	2	2	0	3	0	0	4	0	4	16	847340	32	12995	413551
4	0	1	1	0	3	0	0	8	0	8	16	732552	32	17148	160130
6	0	4	3	0	3	0	0	0	4	4	4	450396	32	7371	204343
5	0	3	2	0	3	0	0	0	8	4	8	572167	32	2785	479200
4	0	1	1	0	3	0	0	4	0	8	16	1.37239e+06	32	28777	411780
5	0	2	2	0	3	0	0	4	0	8	8	540094	32	9861	210921
5	0	2	2	0	3	0	0	4	8	8	8	688564	32	15915	157301
4	0	2	1	0	3	0	0	12	0	4	16	363822	32	6407	149948
6	0	2	2	0	4	0	0	4	0	4	4	411537	32	3512	294302
5	0	1	1	0	4	0	0	0	4	8	4	618234	32	10995	251207
6	0	2	2	0	4	0	0	0	4	4	4	455855	32	7371	209802
6	0	2	2	0	4	0	0	4	4	4	4	278324	32	3624	157350
6	0	2	2	0	4	0	0	0	4	4	4	450396	32	7371	204343
5	0	1	1	0	4	0	0	4	0	4	8	594856	32	8596	307911
4	0	0	0	0	4	0	0	8	0	8	8	382201	32	6845	153706
4	0	0	0	0	4	0	0	0	8	8	8	1.22124e+06	32	11664	831878
5	0	1	1	0	4	0	0	0	8	8	4	637787	32	12582	217784
6	0	2	2	0	4	0	0	0	8	4	4	339215	32	4344	194207
6	0	2	2	0	4	0	0	4	8	4	4	245231	32	4015	111205
5	0	1	1	0	4	0	0	0	12	8	4	1.03822e+06	32	6621	817199
6	0	2	2	0	4	0	0	0	12	4	4	560219	32	12392	146559
6	0	2	2	0	4	0	0	4	12	4	4	252380	32	4359	106871
5	0	1	1	0	4	0	0	0	8	4	8	606656	32	6142	401628
5	0	1	1	0	4	0	0	4	8	4	8	458720	32	4447	310274
4	0	0	0	0	4	0	0	8	8	8	8	425753	32	8519	141378
3	0	0	0	0	3	0	0	16	0	16	16	2.99673e+06	32	46299	1451210
4	0	1	1	0	3	0	0	16	0	16	8	1.80211e+06	32	36634	579221
5	0	2	2	0	3	0	0	16	0	16	4	1.28372e+06	32	12368	870861
6	0	3	3	0	3	0	0	16	0	8	4	621595	32	15039	119574
6	0	3	3	0	3	0	0	24	0	8	4	722081	32	7863	459604
5	0	2	2	0	3	0	0	16	4	16	4	620401	32	14480	137040
5	0	2	2	0	3	0	0	16	0	8	8	905508	32	14666	415939
5	0	2	2	0	3	0	0	24	0	8	8	972274	32	14161	499562
4	0	1	1	0	3	0	0	16	8	16	8	1.48665e+06	32	37619	230885
5	0	2	2	0	3	0	0	16	8	16	4	742444	32	15564	222898
5	0	2	2	0	3	0	0	16	12	16	4	825352	32	20840	129687
5	0	2	2	0	3	0	0	16	8	8	8	750061	32	15693	226209
5	0	2	2	0	3	0	0	24	8	8	8	842885	32	19070	206305
4	0	1	1	0	3	0	0	16	0	8	16	1.45866e+06	32	29536	472708
5	0	2	2	0	3	0	0	16	8	8	8	741080	32	17990	140551
5	0	2	2	0	3	0	0	16	0	4	16	802697	32	9423	488145
5	0	2	2	0	3	0	0	20	0	4	16	808725	32	11201	434822
4	0	1	1	0	3	0	0	24	0	8	16	1.6133e+06	32	19256	970506
5	0	2	2	0	3	0	0	24	0	8	8	1.0011e+06	32	14732	509329
6	0	3	3	0	3	0	0	24	0	4	8	627236	32	4522	476286
6	0	3	3	0	3	0	0	28	0	4	8	584771	32	4331	440197
5	0	2	2	0	3	0	0	24	8	8	8	927306	32	19974	260549
6	0	3	3	0	3	0	0	24	8	4	8	399672	32	6671	176986
6	0	3	3	0	3	0	0	28	8	4	8	516930	32	6244	308497
5	0	2	2	0	3	0	0	24	0	4	16	860378	32	6772	634320
5	0	2	2	0	3	0	0	28	0	4	16	1.04652e+06	32	13488	596275
6	0	3	3	0	3	0	0	28	0	4	8	597510	32	4202	457242
6	0	3	3	0	3	0	0	28	8	4	8	575645	32	7595	322114
5	0	3	2	0	3	0	0	16	0	4	8	607615	32	3392	494386
5	0	3	2	0	3	0	0	16	8	4	8	360567	32	6591	140551
4	0	1	1	0	3	0	0	20	0	8	16	1.34493e+06	32	21545	625731
5	0	2	2	0	3	0	0	20	0	8	8	1.00487e+06	32	20740	312547
6	0	3	3	0	3	0	0	20	0	4	8	415312	32	2490	332193
6	0	3	3	0	3	0	0	24	0	4	8	631749	32	5285	455329
5	0	2	2	0	3	0	0	20	8	8	8	884267	32	18370	271053
6	0	3	3	0	3	0	0	20	8	4	8	626655	32	5971	427336
6	0	3	3	0	3	0	0	24	8	4	8	393312	32	4383	247002
4	0	2	1	0	3	0	0	28	0	4	16	883404	32	11873	487068
5	0	3	2	0	3	0	0	28	0	4	8	640571	32	5736	449096
5	0	3	2	0	3	0	0	28	8	4	8	473893	32	4143	335594
3	0	0	0	0	3	0	0	0	16	16	16	2.34392e+06	32	47018	774401
4	0	1	1	0	3	0	0	0	16	16	8	910729	32	14727	419123
5	0	2	2	0	3	0	0	0	16	16	4	452016	32	6349	240078
5	0	2	2	0	3	0	0	0	20	16	4	614026	32	12216	206241
5	0	2	2	0	3	0	0	0	16	8	8	754846	32	10536	403141
6	0	3	3	0	3	0	0	0	16	8	4	355799	32	4377	209689
6	0	3	3	0	3	0	0	0	20	8	4	523926	32	9913	193018
6	0	3	3	0	3	0	0	0	16	4	8	539385	32	5091	369441
6	0	3	3	0	3	0	0	4	16	4	8	341434	32	4177	202001
5	0	2	2	0	3	0	0	8	16	8	8	311180	32	5334	133124
4	0	1	1	0	3	0	0	0	24	16	8	1.43826e+06	32	35383	257136
5	0	2	2	0	3	0	0	0	24	16	4	577957	32	11842	182656
5	0	2	2	0	3	0	0	0	28	16	4	1.18352e+06	32	26207	308699
6	0	3	3	0	3	0	0	0	28	8	4	1.04063e+06	32	15861	511172
6	0	3	3	0	3	0	0	8	28	8	4	248304	32	2822	154102
5	0	2	2	0	3	0	0	0	24	8	8	1.25426e+06	32	16610	699795
6	0	3	3	0	3	0	0	0	24	8	4	512326	32	10278	169233
6	0	3	3	0	3	0	0	0	28	8	4	1.04132e+06	32	15888	510959
6	0	3	3	0	3	0	0	0	24	4	8	492739	32	7728	234769
6	0	3	3	0	3	0	0	4	24	4	8	586661	32	9094	283092
5	0	2	2	0	3	0	0	8	24	8	8	321627	32	4387	175183
4	0	1	1	0	3	0	0	0	16	8	16	1.73944e+06	32	31416	690730
6	0	3	3	0	3	0	0	0	20	8	4	523926	32	9913	193018
6	0	3	3	0	3	0	0	4	16	4	8	341434	32	4177	202001
5	0	2	2	0	3	0	0	0	24	8	8	1.25426e+06	32	16610	699795
6	0	3	3	0	3	0	0	0	24	8	4	512326	32	10278	169233
6	0	3	3	0	3	0	0	0	28	8	4	1.04132e+06	32	15888	510959
6	0	3	3	0	3	0	0	0	24	4	8	492739	32	7728	234769
6	0	3	3	0	3	0	0	4	24	4	8	586661	32	9094	283092
5	0	2	2	0	3	0	0	0	16	4	16	1.00817e+06	32	12309	597281
6	0	3	3	0	3	0	0	0	24	4	8	492739	32	7728	234769
5	0	2	2	0	3	0	0	4	16	4	16	664196	32	9464	348276
4	0	1	1	0	3	0	0	8	16	8	16	556540	32	7919	292194
4	0	1	1	0	3	0	0	0	20	16	8	1.00589e+06	32	23850	209752
5	0	2	2	0	3	0	0	0	20	8	8	876810	32	19983	209752
5	0	2	2	0	3	0	0	8	20	8	8	286694	32	4741	128433
4	0	2	1	0	3	0	0	0	28	16	4	1.00577e+06	32	22355	259533
5	0	3	2	0	3	0	0	0	28	8	4	914866	32	19533	262830
6	0	4	3	0	3	0	0	0	28	4	4	373956	32	4002	240364
6	0	4	3	0	3	0	0	4	28	4	4	453211	32	10514	102241
5	0	3	2	0	3	0	0	8	28	8	4	204905	32	2633	117012
5	0	3	2	0	3	0	0	0	24	4	8	508998	32	7728	251028
4	0	1	1	0	3	0	0	4	16	8	16	913881	32	15147	408255
5	0	2	2	0	3	0	0	4	16	8	8	483710	32	8263	207881
5	0	2	2	0	3	0	0	4	24	8	8	679780	32	8933	381585
4	0	2	1	0	3	0	0	12	16	4	16	242673	32	3214	135386
6	0	2	2	0	4	0	0	0	16	4	4	320294	32	3512	203059
6	0	2	2	0	4	0	0	4	16	4	4	182707	32	865	153832
5	0	1	1	0	4	0	0	0	20	8	4	540446	32	9913	209538
5	0	1	1	0	4	0	0	4	16	4	8	357693	32	4177	218260
4	0	0	0	0	4	0	0	8	16	8	8	311180	32	5334	133124
4	0	0	0	0	4	0	0	0	24	8	8	1.25789e+06	32	16610	703423
5	0	1	1	0	4	0	0	0	24	8	4	522495	32	10278	179402
5	0	1	1	0	4	0	0	0	28	8	4	1.06112e+06	32	15888	530762
6	0	2	2	0	4	0	0	0	28	4	4	495081	32	5114	324369
6	0	2	2	0	4	0	0	4	28	4	4	406465	32	9327	95118
5	0	1	1	0	4	0	0	0	24	4	8	502908	32	7728	244938
5	0	1	1	0	4	0	0	4	24	4	8	597893	32	9094	294324
4	0	0	0	0	4	0	0	8	24	8	8	409758	32	4025	275398
3	0	0	0	0	3	0	0	16	16	16	16	2.88037e+06	32	51424	1163774
4	0	1	1	0	3	0	0	16	16	16	8	1.8086e+06	32	21835	1079719
5	0	2	2	0	3	0	0	16	16	16	4	1.12676e+06	32	27609	205137
6	0	3	3	0	3	0	0	16	16	8	4	407109	32	6425	192634
6	0	3	3	0	3	0	0	24	16	8	4	854386	32	21184	147238
5	0	2	2	0	3	0	0	16	20	16	4	1.23182e+06	32	32131	159242
6	0	3	3	0	3	0	0	16	20	8	4	612051	32	13918	147451
6	0	3	3	0	3	0	0	24	20	8	4	745807	32	18213	137834
5	0	2	2	0	3	0	0	16	16	8	8	887474	32	20336	208633
5	0	2	2	0	3	0	0	24	16	8	8	1.07953e+06	32	9702	755666
6	0	3	3	0	3	0	0	24	16	8	4	854386	32	21184	147238
6	0	3	3	0	3	0	0	24	20	8	4	745595	32	18213	137622
4	0	1	1	0	3	0	0	16	24	16	8	1.59337e+06	32	39432	277083
5	0	2	2	0	3	0	0	16	24	16	4	537192	32	10991	170299
5	0	2	2	0	3	0	0	16	28	16	4	1.05317e+06	32	14903	555692
6	0	3	3	0	3	0	0	16	28	8	4	290453	32	4330	145912
6	0	3	3	0	3	0	0	24	28	8	4	700501	32	15063	197679
5	0	2	2	0	3	0	0	16	24	8	8	449945	32	8279	173582
5	0	2	2	0	3	0	0	24	24	8	8	929936	32	11504	545918
6	0	3	3	0	3	0	0	24	24	8	4	380771	32	7042	145700
6	0	3	3	0	3	0	0	24	28	8	4	700290	32	15063	197468
4	0	1	1	0	3	0	0	16	16	8	16	1.37625e+06	32	15395	862342
5	0	2	2	0	3	0	0	16	24	8	8	728634	32	16953	162722
5	0	2	2	0	3	0	0	16	16	4	16	601606	32	11877	205137
5	0	2	2	0	3	0	0	20	16	4	16	800520	32	12492	383521
4	0	1	1	0	3	0	0	24	16	8	16	1.70675e+06	32	24134	901122
5	0	2	2	0	3	0	0	24	16	8	8	1.04524e+06	32	9407	731222
6	0	3	3	0	3	0	0	24	16	8	4	868470	32	21296	157583
6	0	3	3	0	3	0	0	24	20	8	4	781066	32	18052	178468
6	0	3	3	0	3	0	0	24	16	4	8	766837	32	7901	503092
6	0	3	3	0	3	0	0	28	16	4	8	426067	32	8063	156914
5	0	2	2	0	3	0	0	24	24	8	8	907477	32	17665	317797
6	0	3	3	0	3	0	0	24	24	4	8	322852	32	4971	156914
6	0	3	3	0	3	0	0	28	24	4	8	488077	32	6017	287222
5	0	2	2	0	3	0	0	24	16	4	16	1.01833e+06	32	14906	520754
6	0	3	3	0	3	0	0	24	24	4	8	360749	32	4143	222450
5	0	2	2	0	3	0	0	28	16	4	16	810443	32	9134	505539
3	0	1	1	0	2	0	0	0	0	32	16	7.11885e+06	32	86800	4221353
4	0	2	2	0	2	0	0	0	0	32	8	4.93508e+06	32	52372	3186835
5	0	3	3	0	2	0	0	0	0	32	4	3.92691e+06	32	58028	1989861
5	0	3	3	0	2	0	0	0	4	32	4	2.40028e+06	32	66647	175521
5	0	3	3	0	2	0	0	16	0	16	8	1.77194e+06	32	35273	594483
5	0	3	3	0	2	0	0	8	0	16	8	1.1868e+06	32	31451	136924
5	0	4	3	0	2	0	0	24	0	8	8	959144	32	13246	516976
4	0	2	2	0	2	0	0	0	8	32	8	3.4101e+06	32	53232	1633153
5	0	3	3	0	2	0	0	0	8	32	4	1.70621e+06	32	45018	203454
5	0	3	3	0	2	0	0	0	12	32	4	2.06834e+06	32	57330	154594
5	0	3	3	0	2	0	0	0	8	16	8	1.54424e+06	32	21516	826010
5	0	3	3	0	2	0	0	16	8	16	8	1.66513e+06	32	46120	125582
5	0	4	3	0	2	0	0	0	8	8	8	1.18219e+06	32	17209	607736
5	0	3	3	0	2	0	0	8	8	16	8	1.31877e+06	32	26403	437409
5	0	4	3	0	2	0	0	24	8	8	8	918369	32	10994	551376
5	0	3	3	0	2	0	0	0	8	16	8	1.66791e+06	32	43626	211615
5	0	3	3	0	2	0	0	8	0	8	16	830855	32	18893	200183
5	0	3	3	0	2	0	0	4	0	8	16	1.35561e+06	32	28777	394998
5	0	4	3	0	2	0	0	12	0	4	16	334717	32	3326	223691
4	0	2	2	0	2	0	0	16	0	16	16	3.07457e+06	32	42595	1652691
5	0	3	3	0	2	0	0	16	0	16	8	1.81468e+06	32	31629	758867
5	0	3	3	0	2	0	0	16	8	16	8	1.43936e+06	32	38795	144338
5	0	3	3	0	2	0	0	16	0	8	16	1.40664e+06	32	28920	441251
5	0	3	3	0	2	0	0	24	0	8	16	1.5989e+06	32	18351	986323
5	0	4	3	0	2	0	0	16	0	4	16	753811	32	18447	138027
5	0	3	3	0	2	0	0	20	0	8	16	1.37991e+06	32	21640	657536
5	0	4	3	0	2	0	0	28	0	4	16	1.00622e+06	32	11535	621170
5	0	4	3	0	2	0	0	0	8	8	8	1.19936e+06	32	11664	809997
5	0	4	3	0	2	0	0	4	0	4	16	830558	32	12995	396769
4	0	2	2	0	2	0	0	8	0	16	16	2.14985e+06	32	49842	486063
5	0	3	3	0	2	0	0	8	0	16	8	1.22659e+06	32	31341	180390
5	0	3	3	0	2	0	0	8	8	16	8	1.31941e+06	32	23781	525567
5	0	4	3	0	2	0	0	8	0	4	16	460843	32	9824	132906
5	0	3	3	0	2	0	0	12	0	8	16	946736	32	22762	186912
5	0	4	3	0	2	0	0	20	0	4	16	759165	32	11238	384026
4	0	3	2	0	2	0	0	24	0	8	16	1.51851e+06	32	18395	904459
5	0	4	3	0	2	0	0	24	0	8	8	1.00708e+06	32	15710	482662
5	0	4	3	0	2	0	0	24	8	8	8	928216	32	20134	256118
5	0	4	3	0	2	0	0	24	0	4	16	853287	32	9400	539503
5	0	4	3	0	2	0	0	28	0	4	16	1.09486e+06	32	14270	618511
3	0	1	1	0	2	0	0	0	16	32	16	5.6966e+06	32	96123	2487898
4	0	2	2	0	2	0	0	0	16	32	8	3.0262e+06	32	57016	1122933
5	0	3	3	0	2	0	0	0	16	32	4	1.52679e+06	32	39319	214276
5	0	3	3	0	2	0	0	0	20	32	4	1.82552e+06	32	49847	161567
5	0	3	3	0	2	0	0	0	16	16	8	1.0834e+06	32	20932	384659
5	0	3	3	0	2	0	0	16	16	16	8	1.94927e+06	32	19085	1312189
5	0	4	3	0	2	0	0	0	16	8	8	738467	32	10599	384659
5	0	3	3	0	2	0	0	8	16	16	8	1.46305e+06	32	27933	530615
5	0	4	3	0	2	0	0	24	16	8	8	1.12939e+06	32	10774	769737
4	0	2	2	0	2	0	0	0	24	32	8	3.56961e+06	32	73923	1101970
5	0	3	3	0	2	0	0	0	24	32	4	1.34159e+06	32	34591	186903
5	0	3	3	0	2	0	0	0	28	32	4	2.61256e+06	32	57966	677584
5	0	3	3	0	2	0	0	0	24	16	8	1.60142e+06	32	25230	759209
5	0	3	3	0	2	0	0	16	24	16	8	1.48758e+06	32	28587	533307
5	0	4	3	0	2	0	0	0	24	8	8	1.21037e+06	32	16328	665324
5	0	3	3	0	2	0	0	8	24	16	8	954426	32	22959	188026
5	0	4	3	0	2	0	0	24	24	8	8	881769	32	14080	411761
4	0	2	2	0	2	0	0	0	16	16	16	2.51567e+06	32	50144	841799
5	0	3	3	0	2	0	0	0	24	16	8	1.55335e+06	32	39417	237562
5	0	3	3	0	2	0	0	0	16	8	16	1.6819e+06	32	31416	633195
5	0	3	3	0	2	0	0	8	16	8	16	597633	32	12257	188479
5	0	4	3	0	2	0	0	0	16	4	16	977635	32	12309	566745
5	0	3	3	0	2	0	0	4	16	8	16	1.10427e+06	32	19939	438679
5	0	4	3	0	2	0	0	12	16	4	16	297916	32	4386	151506
4	0	2	2	0	2	0	0	16	16	16	16	2.84244e+06	32	47531	1255797
5	0	3	3	0	2	0	0	16	16	16	8	1.98822e+06	32	27279	1077613
5	0	3	3	0	2	0	0	16	24	16	8	1.63056e+06	32	24444	814584
5	0	3	3	0	2	0	0	16	16	8	16	1.44998e+06	32	21455	733783
5	0	3	3	0	2	0	0	24	16	8	16	1.70333e+06	32	24547	883925
5	0	4	3	0	2	0	0	0	24	8	8	1.2028e+06	32	16610	648333
5	0	4	3	0	2	0	0	4	16	4	16	662007	32	9464	346087
4	0	2	2	0	2	0	0	8	16	16	16	2.32308e+06	32	36746	1096451
5	0	3	3	0	2	0	0	8	16	16	8	1.60243e+06	32	39376	288008
5	0	3	3	0	2	0	0	8	24	16	8	1.29176e+06	32	32709	199894
5	0	4	3	0	2	0	0	8	16	4	16	382703	32	5746	190894
5	0	3	3	0	2	0	0	12	16	8	16	1.03057e+06	32	22774	270347
5	0	4	3	0	2	0	0	20	16	4	16	852967	32	11472	470017
4	0	3	2	0	2	0	0	24	16	8	16	1.71396e+06	32	32381	633045
5	0	4	3	0	2	0	0	24	16	8	8	1.05353e+06	32	13350	607889
5	0	4	3	0	2	0	0	24	24	8	8	1.23667e+06	32	16953	670760
5	0	4	3	0	2	0	0	24	16	4	16	947275	32	7427	699352
5	0	4	3	0	2	0	0	28	16	4	16	939302	32	13554	486853
3	0	1	1	0	2	0	0	0	0	16	32	4.92601e+06	32	70572	2570232
5	0	3	3	0	2	0	0	0	8	16	8	1.66791e+06	32	43626	211615
5	0	3	3	0	2	0	0	8	0	8	16	830855	32	18893	200183
5	0	3	3	0	2	0	0	4	0	8	16	1.35561e+06	32	28777	394998
5	0	4	3	0	2	0	0	12	0	4	16	334717	32	3326	223691
4	0	2	2	0	2	0	0	0	16	16	16	2.75822e+06	32	61856	693392
5	0	3	3	0	2	0	0	0	16	16	8	1.31257e+06	32	27945	379733
5	0	3	3	0	2	0	0	0	24	16	8	1.53678e+06	32	39007	234676
5	0	3	3	0	2	0	0	0	16	8	16	1.79369e+06	32	47322	214024
5	0	3	3	0	2	0	0	8	16	8	16	691804	32	14974	191953
5	0	4	3	0	2	0	0	0	16	4	16	978619	32	12309	567729
5	0	3	3	0	2	0	0	4	16	8	16	1.28847e+06	32	21615	566930
5	0	4	3	0	2	0	0	12	16	4	16	312462	32	4811	151865
4	0	2	2	0	2	0	0	0	0	8	32	3.94059e+06	32	40544	2587180
5	0	3	3	0	2	0	0	0	16	8	16	1.83297e+06	32	33299	721403
5	0	3	3	0	2	0	0	0	0	4	32	2.2892e+06	32	23481	1505376
5	0	3	3	0	2	0	0	4	0	4	32	1.58977e+06	32	27409	674820
4	0	2	2	0	2	0	0	8	0	8	32	1.03741e+06	32	23437	255052
5	0	4	3	0	2	0	0	0	16	4	16	976803	32	12309	565913
4	0	2	2	0	2	0	0	4	0	8	32	2.3551e+06	32	54594	532684
5	0	3	3	0	2	0	0	4	0	8	16	1.30596e+06	32	27227	397084
5	0	3	3	0	2	0	0	4	16	8	16	1.35189e+06	32	28357	405302
4	0	3	2	0	2	0	0	12	0	4	32	496272	32	9062	193771
3	0	1	1	0	2	0	0	16	0	16	32	5.22439e+06	32	99145	1914808
4	0	2	2	0	2	0	0	16	0	16	16	3.00611e+06	32	45969	1471609
5	0	3	3	0	2	0	0	16	0	16	8	1.71398e+06	32	35785	519434
5	0	3	3	0	2	0	0	16	8	16	8	1.63308e+06	32	44480	148279
5	0	3	3	0	2	0	0	16	0	8	16	1.36701e+06	32	17533	781741
5	0	3	3	0	2	0	0	24	0	8	16	1.58072e+06	32	20445	898237
5	0	4	3	0	2	0	0	16	0	4	16	851135	32	10513	500198
5	0	3	3	0	2	0	0	20	0	8	16	1.27003e+06	32	20102	598997
5	0	4	3	0	2	0	0	28	0	4	16	902149	32	12559	482914
4	0	2	2	0	2	0	0	16	16	16	16	2.7737e+06	32	49810	1110978
5	0	3	3	0	2	0	0	16	16	16	8	1.75133e+06	32	22007	1016712
5	0	3	3	0	2	0	0	16	24	16	8	1.61664e+06	32	40161	276017
5	0	3	3	0	2	0	0	16	16	8	16	1.30536e+06	32	15243	796530
5	0	3	3	0	2	0	0	24	16	8	16	1.69462e+06	32	24424	879317
4	0	2	2	0	2	0	0	16	0	8	32	2.32777e+06	32	32089	1256599
5	0	3	3	0	2	0	0	16	16	8	16	1.36958e+06	32	27860	439576
5	0	3	3	0	2	0	0	16	0	4	32	1.10616e+06	32	11912	708518
5	0	3	3	0	2	0	0	20	0	4	32	1.36608e+06	32	16604	811820
4	0	2	2	0	2	0	0	24	0	8	32	3.22236e+06	32	45783	1694064
5	0	3	3	0	2	0	0	24	0	8	16	1.59747e+06	32	17793	1003522
5	0	3	3	0	2	0	0	24	16	8	16	1.84842e+06	32	32165	774708
5	0	3	3	0	2	0	0	24	0	4	32	1.46762e+06	32	27792	539893
5	0	3	3	0	2	0	0	28	0	4	32	1.7766e+06	32	25382	929321
5	0	4	3	0	2	0	0	0	8	8	8	1.19936e+06	32	11664	809997
5	0	4	3	0	2	0	0	4	0	4	16	830558	32	12995	396769
4	0	3	2	0	2	0	0	0	16	8	16	1.73692e+06	32	31416	688217
5	0	4	3	0	2	0	0	0	16	8	8	727023	32	10536	375318
5	0	4	3	0	2	0	0	0	24	8	8	1.23276e+06	32	16610	678293
5	0	4	3	0	2	0	0	0	16	4	16	983392	32	12309	572502
5	0	4	3	0	2	0	0	4	16	4	16	657216	32	9464	341296
5	0	4	3	0	2	0	0	0	16	4	16	976803	32	12309	565913
4	0	3	2	0	2	0	0	4	0	4	32	1.60655e+06	32	27409	691602
5	0	4	3	0	2	0	0	4	0	4	16	790875	32	9302	480363
5	0	4	3	0	2	0	0	4	16	4	16	720822	32	11212	346551
5	0	5	3	0	2	0	0	4	0	4	8	444379	32	7649	189046
5	0	4	3	0	2	0	0	4	8	4	16	788848	32	10907	424759
5	0	5	3	0	2	0	0	4	24	4	8	574852	32	7959	309171
3	0	1	1	0	2	0	0	8	0	16	32	3.61958e+06	32	58919	1652794
4	0	2	2	0	2	0	0	8	0	16	16	2.01848e+06	32	45383	503537
5	0	3	3	0	2	0	0	8	0	16	8	1.1417e+06	32	30087	137357
5	0	3	3	0	2	0	0	8	8	16	8	1.30877e+06	32	24497	491027
5	0	3	3	0	2	0	0	8	0	8	16	540736	32	12084	137357
5	0	3	3	0	2	0	0	16	0	8	16	1.44957e+06	32	30082	445394
5	0	4	3	0	2	0	0	8	0	4	16	426251	32	8767	133598
5	0	3	3	0	2	0	0	12	0	8	16	935105	32	24380	121270
5	0	4	3	0	2	0	0	20	0	4	16	820248	32	15232	311785
4	0	2	2	0	2	0	0	8	16	16	16	2.33263e+06	32	39455	1015576
5	0	3	3	0	2	0	0	8	16	16	8	1.49225e+06	32	28277	548333
5	0	3	3	0	2	0	0	8	24	16	8	1.22584e+06	32	28528	273536
5	0	3	3	0	2	0	0	8	16	8	16	632646	32	10486	282610
5	0	3	3	0	2	0	0	16	16	8	16	1.53266e+06	32	22667	776010
5	0	4	3	0	2	0	0	8	16	4	16	449395	32	5096	279284
5	0	3	3	0	2	0	0	12	16	8	16	1.10013e+06	32	29084	129268
5	0	4	3	0	2	0	0	20	16	4	16	727596	32	8620	439850
4	0	3	2	0	2	0	0	8	0	4	32	682955	32	13304	238851
4	0	2	2	0	2	0	0	12	0	8	32	1.50253e+06	32	21952	769745
5	0	3	3	0	2	0	0	12	0	8	16	936676	32	23780	142870
5	0	3	3	0	2	0	0	12	16	8	16	1.14348e+06	32	10892	779889
4	0	3	2	0	2	0	0	20	0	4	32	1.24654e+06	32	19201	605582
